,tickets_id,drawing_id,line_id,bet_type,numbers,numbers_list,matched_numbers,matched_numbers_count,prize
9881,5ef842dd31e0e4002c7441b3,polishMiniLotto_3892,6.0,NORMAL,"1,12,16,32,33","['1', '12', '16', '32', '33']",['33'],1,0
9882,5ef842dd31e0e4002c7441b3,polishMiniLotto_3892,7.0,NORMAL,"13,18,21,33,41","['13', '18', '21', '33', '41']","['21', '33']",2,0
9883,5ef842dd31e0e4002c7441b3,polishMiniLotto_3892,8.0,NORMAL,"10,31,36,37,38","['10', '31', '36', '37', '38']",[],0,0
9884,5ef842dd31e0e4002c7441b3,polishMiniLotto_3892,9.0,NORMAL,"2,13,15,33,41","['2', '13', '15', '33', '41']",['33'],1,0
9885,5ef842dd31e0e4002c7441b3,polishMiniLotto_3892,10.0,NORMAL,"20,28,30,37,39","['20', '28', '30', '37', '39']",[],0,0
9886,5ef842dd31e0e4002c7441b3,polishMiniLotto_3892,11.0,NORMAL,"3,17,26,31,34","['3', '17', '26', '31', '34']",[],0,0
9887,5ef842dd31e0e4002c7441b3,polishMiniLotto_3892,12.0,NORMAL,"4,19,20,30,32","['4', '19', '20', '30', '32']",['19'],1,0
9888,5ef843613ea002002cd266ad,polishMiniLotto_3892,1.0,NORMAL,"4,17,20,21,30","['4', '17', '20', '21', '30']",['21'],1,0
9889,5ef843613ea002002cd266ad,polishMiniLotto_3892,2.0,NORMAL,"16,17,32,36,42","['16', '17', '32', '36', '42']",['42'],1,0
9890,5ef84365223ea4002c608907,polishMiniLotto_3892,1.0,NORMAL,"9,12,16,23,39","['9', '12', '16', '23', '39']",[],0,0
9891,5ef84365223ea4002c608907,polishMiniLotto_3892,2.0,NORMAL,"19,32,33,39,42","['19', '32', '33', '39', '42']","['19', '33', '42']",3,5
9892,5ef84365223ea4002c608907,polishMiniLotto_3892,3.0,NORMAL,"1,4,13,39,42","['1', '4', '13', '39', '42']",['42'],1,0
9893,5ef84365223ea4002c608907,polishMiniLotto_3892,4.0,NORMAL,"11,21,33,34,37","['11', '21', '33', '34', '37']","['11', '21', '33']",3,5
9894,5ef84365223ea4002c608907,polishMiniLotto_3892,5.0,NORMAL,"1,16,18,21,30","['1', '16', '18', '21', '30']",['21'],1,0
9895,5ef84365223ea4002c608907,polishMiniLotto_3892,6.0,NORMAL,"2,4,11,19,30","['2', '4', '11', '19', '30']","['11', '19']",2,0
9896,5ef84365223ea4002c608907,polishMiniLotto_3892,7.0,NORMAL,"2,21,30,39,42","['2', '21', '30', '39', '42']","['21', '42']",2,0
9897,5ef84365223ea4002c608907,polishMiniLotto_3892,8.0,NORMAL,"2,7,11,14,23","['2', '7', '11', '14', '23']",['11'],1,0
9898,5ef84365223ea4002c608907,polishMiniLotto_3892,9.0,NORMAL,"6,11,13,27,32","['6', '11', '13', '27', '32']",['11'],1,0
9899,5ef84365223ea4002c608907,polishMiniLotto_3892,10.0,NORMAL,"6,9,21,24,26","['6', '9', '21', '24', '26']",['21'],1,0
9900,5ef84365223ea4002c608907,polishMiniLotto_3892,11.0,NORMAL,"12,14,16,30,42","['12', '14', '16', '30', '42']",['42'],1,0
9901,5ef84365223ea4002c608907,polishMiniLotto_3892,12.0,NORMAL,"6,10,11,35,37","['6', '10', '11', '35', '37']",['11'],1,0
9902,5ef843a4376890002d32988b,polishMiniLotto_3892,1.0,NORMAL,"11,20,25,31,32","['11', '20', '25', '31', '32']",['11'],1,0
9903,5ef843a4376890002d32988b,polishMiniLotto_3892,2.0,NORMAL,"3,11,18,21,38","['3', '11', '18', '21', '38']","['11', '21']",2,0
9904,5ef843a4376890002d32988b,polishMiniLotto_3892,3.0,NORMAL,"19,23,28,40,42","['19', '23', '28', '40', '42']","['19', '42']",2,0
9905,5ef843a4376890002d32988b,polishMiniLotto_3892,4.0,NORMAL,"5,8,9,20,40","['5', '8', '9', '20', '40']",[],0,0
9906,5ef843a4376890002d32988b,polishMiniLotto_3892,5.0,NORMAL,"6,9,35,36,38","['6', '9', '35', '36', '38']",[],0,0
9907,5ef843a4376890002d32988b,polishMiniLotto_3892,6.0,NORMAL,"5,23,25,30,39","['5', '23', '25', '30', '39']",[],0,0
9908,5ef843a4376890002d32988b,polishMiniLotto_3892,7.0,NORMAL,"11,12,18,27,35","['11', '12', '18', '27', '35']",['11'],1,0
9909,5ef843a4376890002d32988b,polishMiniLotto_3892,8.0,NORMAL,"6,10,11,36,41","['6', '10', '11', '36', '41']",['11'],1,0
9910,5ef843a4376890002d32988b,polishMiniLotto_3892,9.0,NORMAL,"12,16,20,27,31","['12', '16', '20', '27', '31']",[],0,0
9911,5ef843a4376890002d32988b,polishMiniLotto_3892,10.0,NORMAL,"14,18,29,33,34","['14', '18', '29', '33', '34']",['33'],1,0
9912,5ef843a4376890002d32988b,polishMiniLotto_3892,11.0,NORMAL,"5,22,30,36,37","['5', '22', '30', '36', '37']",[],0,0
9913,5ef843a4376890002d32988b,polishMiniLotto_3892,12.0,NORMAL,"6,12,23,29,39","['6', '12', '23', '29', '39']",[],0,0
9914,5ef843ac98751b002dff236f,polishMiniLotto_3892,1.0,NORMAL,"4,8,26,28,41","['4', '8', '26', '28', '41']",[],0,0
9915,5ef843ac98751b002dff236f,polishMiniLotto_3892,2.0,NORMAL,"8,9,10,16,32","['8', '9', '10', '16', '32']",[],0,0
9916,5ef843ac98751b002dff236f,polishMiniLotto_3892,3.0,NORMAL,"7,13,32,33,39","['7', '13', '32', '33', '39']",['33'],1,0
9917,5ef843ac98751b002dff236f,polishMiniLotto_3892,4.0,NORMAL,"11,20,28,40,42","['11', '20', '28', '40', '42']","['11', '42']",2,0
9918,5ef843ac98751b002dff236f,polishMiniLotto_3892,5.0,NORMAL,"1,10,16,17,25","['1', '10', '16', '17', '25']",[],0,0
9919,5ef843ac98751b002dff236f,polishMiniLotto_3892,6.0,NORMAL,"1,13,23,34,39","['1', '13', '23', '34', '39']",[],0,0
9920,5ef843ac98751b002dff236f,polishMiniLotto_3892,7.0,NORMAL,"4,18,29,31,33","['4', '18', '29', '31', '33']",['33'],1,0
9921,5ef843ac98751b002dff236f,polishMiniLotto_3892,8.0,NORMAL,"20,21,24,30,32","['20', '21', '24', '30', '32']",['21'],1,0
9922,5ef843ac98751b002dff236f,polishMiniLotto_3892,9.0,NORMAL,"2,7,10,24,39","['2', '7', '10', '24', '39']",[],0,0
9923,5ef843ac98751b002dff236f,polishMiniLotto_3892,10.0,NORMAL,"6,8,16,17,20","['6', '8', '16', '17', '20']",[],0,0
9924,5ef843ac98751b002dff236f,polishMiniLotto_3892,11.0,NORMAL,"2,21,23,35,36","['2', '21', '23', '35', '36']",['21'],1,0
9925,5ef843ac98751b002dff236f,polishMiniLotto_3892,12.0,NORMAL,"8,20,29,38,42","['8', '20', '29', '38', '42']",['42'],1,0
9926,5ef843d4a42719002d706a48,polishMiniLotto_3892,1.0,NORMAL,"13,14,19,23,42","['13', '14', '19', '23', '42']","['19', '42']",2,0
9927,5ef843dd98953a002c5d5aa1,polishMiniLotto_3892,1.0,NORMAL,"1,16,23,30,34","['1', '16', '23', '30', '34']",[],0,0
9928,5ef843dd98953a002c5d5aa1,polishMiniLotto_3892,2.0,NORMAL,"1,11,29,32,34","['1', '11', '29', '32', '34']",['11'],1,0
9929,5ef843dd98953a002c5d5aa1,polishMiniLotto_3892,3.0,NORMAL,"5,10,14,18,40","['5', '10', '14', '18', '40']",[],0,0
9930,5ef843dd98953a002c5d5aa1,polishMiniLotto_3892,4.0,NORMAL,"15,22,27,36,37","['15', '22', '27', '36', '37']",[],0,0
9931,5ef843eed3cf7b002c8c9665,polishMiniLotto_3892,1.0,NORMAL,"7,18,20,23,25","['7', '18', '20', '23', '25']",[],0,0
9932,5ef8441bb0deeb0027354905,polishMiniLotto_3892,1.0,NORMAL,"1,8,14,30,31","['1', '8', '14', '30', '31']",[],0,0
9933,5ef84443b8b7d8002df2e621,polishMiniLotto_3892,1.0,NORMAL,"4,14,17,26,40","['4', '14', '17', '26', '40']",[],0,0
9934,5ef84443b8b7d8002df2e621,polishMiniLotto_3892,2.0,NORMAL,"5,11,15,21,37","['5', '11', '15', '21', '37']","['11', '21']",2,0
9935,5ef84443b8b7d8002df2e621,polishMiniLotto_3892,3.0,NORMAL,"6,25,29,38,41","['6', '25', '29', '38', '41']",[],0,0
9936,5ef84443b8b7d8002df2e621,polishMiniLotto_3892,4.0,NORMAL,"2,3,27,29,35","['2', '3', '27', '29', '35']",[],0,0
9937,5ef84443b8b7d8002df2e621,polishMiniLotto_3892,5.0,NORMAL,"3,4,26,29,39","['3', '4', '26', '29', '39']",[],0,0
9938,5ef84443b8b7d8002df2e621,polishMiniLotto_3892,6.0,NORMAL,"10,20,22,28,39","['10', '20', '22', '28', '39']",[],0,0
9939,5ef84443b8b7d8002df2e621,polishMiniLotto_3892,7.0,NORMAL,"7,11,35,38,41","['7', '11', '35', '38', '41']",['11'],1,0
9940,5ef84443b8b7d8002df2e621,polishMiniLotto_3892,8.0,NORMAL,"2,16,25,27,31","['2', '16', '25', '27', '31']",[],0,0
9941,5ef84443b8b7d8002df2e621,polishMiniLotto_3892,9.0,NORMAL,"9,13,22,33,34","['9', '13', '22', '33', '34']",['33'],1,0
9942,5ef84443b8b7d8002df2e621,polishMiniLotto_3892,10.0,NORMAL,"3,10,11,12,29","['3', '10', '11', '12', '29']",['11'],1,0
9943,5ef84443b8b7d8002df2e621,polishMiniLotto_3892,11.0,NORMAL,"5,12,15,16,17","['5', '12', '15', '16', '17']",[],0,0
9944,5ef84443b8b7d8002df2e621,polishMiniLotto_3892,12.0,NORMAL,"4,9,10,11,23","['4', '9', '10', '11', '23']",['11'],1,0
9945,5ef8444ab8b7d8002df2e629,polishMiniLotto_3892,1.0,NORMAL,"14,22,31,32,34","['14', '22', '31', '32', '34']",[],0,0
9946,5ef8444ab8b7d8002df2e629,polishMiniLotto_3892,2.0,NORMAL,"5,11,14,20,34","['5', '11', '14', '20', '34']",['11'],1,0
9947,5ef8444ab8b7d8002df2e629,polishMiniLotto_3892,3.0,NORMAL,"1,15,16,33,35","['1', '15', '16', '33', '35']",['33'],1,0
9948,5ef8444ab8b7d8002df2e629,polishMiniLotto_3892,4.0,NORMAL,"6,22,28,29,38","['6', '22', '28', '29', '38']",[],0,0
9949,5ef8444ab8b7d8002df2e629,polishMiniLotto_3892,5.0,NORMAL,"10,12,22,26,39","['10', '12', '22', '26', '39']",[],0,0
9950,5ef8444ab8b7d8002df2e629,polishMiniLotto_3892,6.0,NORMAL,"7,8,16,40,41","['7', '8', '16', '40', '41']",[],0,0
9951,5ef8444ab8b7d8002df2e629,polishMiniLotto_3892,7.0,NORMAL,"3,8,14,17,25","['3', '8', '14', '17', '25']",[],0,0
9952,5ef8444ab8b7d8002df2e629,polishMiniLotto_3892,8.0,NORMAL,"5,10,25,28,33","['5', '10', '25', '28', '33']",['33'],1,0
9953,5ef8444ab8b7d8002df2e629,polishMiniLotto_3892,9.0,NORMAL,"17,34,35,36,39","['17', '34', '35', '36', '39']",[],0,0
9954,5ef8444ab8b7d8002df2e629,polishMiniLotto_3892,10.0,NORMAL,"11,33,35,36,37","['11', '33', '35', '36', '37']","['11', '33']",2,0
9955,5ef8444ab8b7d8002df2e629,polishMiniLotto_3892,11.0,NORMAL,"8,17,19,25,37","['8', '17', '19', '25', '37']",['19'],1,0
9956,5ef8444ab8b7d8002df2e629,polishMiniLotto_3892,12.0,NORMAL,"7,11,35,38,42","['7', '11', '35', '38', '42']","['11', '42']",2,0
9957,5ef84471c5d9eb002705c299,polishMiniLotto_3892,1.0,NORMAL,"13,26,29,39,42","['13', '26', '29', '39', '42']",['42'],1,0
9958,5ef84487ff8c96002c89b5b1,polishMiniLotto_3892,1.0,NORMAL,"13,21,33,37,38","['13', '21', '33', '37', '38']","['21', '33']",2,0
9959,5ef84487ff8c96002c89b5b1,polishMiniLotto_3892,2.0,NORMAL,"19,24,28,30,37","['19', '24', '28', '30', '37']",['19'],1,0
9960,5ef84487ff8c96002c89b5b1,polishMiniLotto_3892,3.0,NORMAL,"4,15,24,27,35","['4', '15', '24', '27', '35']",[],0,0
9961,5ef84487ff8c96002c89b5b1,polishMiniLotto_3892,4.0,NORMAL,"1,4,10,23,28","['1', '4', '10', '23', '28']",[],0,0
9962,5ef84487ff8c96002c89b5b1,polishMiniLotto_3892,5.0,NORMAL,"1,4,8,17,26","['1', '4', '8', '17', '26']",[],0,0
9963,5ef84487ff8c96002c89b5b1,polishMiniLotto_3892,6.0,NORMAL,"28,30,34,39,40","['28', '30', '34', '39', '40']",[],0,0
9964,5ef84487ff8c96002c89b5b1,polishMiniLotto_3892,7.0,NORMAL,"4,10,11,12,26","['4', '10', '11', '12', '26']",['11'],1,0
9965,5ef844b5f5328c002de9637d,polishMiniLotto_3892,1.0,NORMAL,"11,15,29,38,39","['11', '15', '29', '38', '39']",['11'],1,0
9966,5ef844b5f5328c002de9637d,polishMiniLotto_3892,2.0,NORMAL,"3,16,18,20,42","['3', '16', '18', '20', '42']",['42'],1,0
9967,5ef844e598953a002c5d5bbe,polishMiniLotto_3892,1.0,NORMAL,"2,12,20,21,41","['2', '12', '20', '21', '41']",['21'],1,0
9968,5ef844e598953a002c5d5bbe,polishMiniLotto_3892,2.0,NORMAL,"12,14,19,25,29","['12', '14', '19', '25', '29']",['19'],1,0
9969,5ef844e8b0deeb002735492c,polishMiniLotto_3892,1.0,NORMAL,"13,24,27,31,40","['13', '24', '27', '31', '40']",[],0,0
9970,5ef844e8b0deeb002735492c,polishMiniLotto_3892,2.0,NORMAL,"7,9,14,23,41","['7', '9', '14', '23', '41']",[],0,0
9971,5ef844e8b0deeb002735492c,polishMiniLotto_3892,3.0,NORMAL,"8,10,13,18,26","['8', '10', '13', '18', '26']",[],0,0
9972,5ef844e8b0deeb002735492c,polishMiniLotto_3892,4.0,NORMAL,"15,33,34,37,38","['15', '33', '34', '37', '38']",['33'],1,0
9973,5ef844e8b0deeb002735492c,polishMiniLotto_3892,5.0,NORMAL,"11,25,28,29,37","['11', '25', '28', '29', '37']",['11'],1,0
9974,5ef844e8b0deeb002735492c,polishMiniLotto_3892,6.0,NORMAL,"2,14,20,38,40","['2', '14', '20', '38', '40']",[],0,0
9975,5ef844e8b0deeb002735492c,polishMiniLotto_3892,7.0,NORMAL,"1,5,22,24,33","['1', '5', '22', '24', '33']",['33'],1,0
9976,5ef844e8b0deeb002735492c,polishMiniLotto_3892,8.0,NORMAL,"3,4,13,14,20","['3', '4', '13', '14', '20']",[],0,0
9977,5ef844e8b0deeb002735492c,polishMiniLotto_3892,9.0,NORMAL,"10,11,14,17,32","['10', '11', '14', '17', '32']",['11'],1,0
9978,5ef844e8b0deeb002735492c,polishMiniLotto_3892,10.0,NORMAL,"7,17,21,27,39","['7', '17', '21', '27', '39']",['21'],1,0
9979,5ef844e8b0deeb002735492c,polishMiniLotto_3892,11.0,NORMAL,"3,4,5,28,34","['3', '4', '5', '28', '34']",[],0,0
9980,5ef844e8b0deeb002735492c,polishMiniLotto_3892,12.0,NORMAL,"7,15,17,25,34","['7', '15', '17', '25', '34']",[],0,0
9981,5ef84502d4b758002c5a97e9,polishMiniLotto_3892,1.0,NORMAL,"6,12,23,29,39","['6', '12', '23', '29', '39']",[],0,0
9982,5ef84502d4b758002c5a97e9,polishMiniLotto_3892,2.0,NORMAL,"2,8,18,22,35","['2', '8', '18', '22', '35']",[],0,0
9983,5ef84502d4b758002c5a97e9,polishMiniLotto_3892,3.0,NORMAL,"14,25,26,28,30","['14', '25', '26', '28', '30']",[],0,0
9984,5ef84502d4b758002c5a97e9,polishMiniLotto_3892,4.0,NORMAL,"2,4,11,19,30","['2', '4', '11', '19', '30']","['11', '19']",2,0
9985,5ef84545b546c5002c35d3dd,polishMiniLotto_3892,1.0,NORMAL,"1,19,20,28,33","['1', '19', '20', '28', '33']","['19', '33']",2,0
9986,5ef84545b546c5002c35d3dd,polishMiniLotto_3892,2.0,NORMAL,"4,10,14,34,42","['4', '10', '14', '34', '42']",['42'],1,0
9987,5ef84545b546c5002c35d3dd,polishMiniLotto_3892,3.0,NORMAL,"5,14,17,32,42","['5', '14', '17', '32', '42']",['42'],1,0
9988,5ef84545b546c5002c35d3dd,polishMiniLotto_3892,4.0,NORMAL,"6,7,13,25,29","['6', '7', '13', '25', '29']",[],0,0
9989,5ef84545b546c5002c35d3dd,polishMiniLotto_3892,5.0,NORMAL,"7,8,11,25,35","['7', '8', '11', '25', '35']",['11'],1,0
9990,5ef84545b546c5002c35d3dd,polishMiniLotto_3892,6.0,NORMAL,"8,11,13,29,35","['8', '11', '13', '29', '35']",['11'],1,0
9991,5ef84545b546c5002c35d3dd,polishMiniLotto_3892,7.0,NORMAL,"12,15,19,21,28","['12', '15', '19', '21', '28']","['19', '21']",2,0
9992,5ef84545b546c5002c35d3dd,polishMiniLotto_3892,8.0,NORMAL,"2,23,31,40,41","['2', '23', '31', '40', '41']",[],0,0
9993,5ef84547b546c5002c35d3e6,polishMiniLotto_3892,1.0,NORMAL,"1,13,23,34,39","['1', '13', '23', '34', '39']",[],0,0
9994,5ef84547b546c5002c35d3e6,polishMiniLotto_3892,2.0,NORMAL,"28,30,34,39,40","['28', '30', '34', '39', '40']",[],0,0
9995,5ef84547b546c5002c35d3e6,polishMiniLotto_3892,3.0,NORMAL,"8,14,21,32,40","['8', '14', '21', '32', '40']",['21'],1,0
9996,5ef84547b546c5002c35d3e6,polishMiniLotto_3892,4.0,NORMAL,"12,15,20,23,31","['12', '15', '20', '23', '31']",[],0,0
9997,5ef84547b546c5002c35d3e6,polishMiniLotto_3892,5.0,NORMAL,"8,10,13,18,26","['8', '10', '13', '18', '26']",[],0,0
9998,5ef84547b546c5002c35d3e6,polishMiniLotto_3892,6.0,NORMAL,"11,33,35,36,37","['11', '33', '35', '36', '37']","['11', '33']",2,0
9999,5ef84547b546c5002c35d3e6,polishMiniLotto_3892,7.0,NORMAL,"5,11,15,21,37","['5', '11', '15', '21', '37']","['11', '21']",2,0
10000,5ef84547b546c5002c35d3e6,polishMiniLotto_3892,8.0,NORMAL,"2,15,22,26,37","['2', '15', '22', '26', '37']",[],0,0
10001,5ef8455bbc5fd30028bfc049,polishMiniLotto_3892,1.0,NORMAL,"13,26,29,39,42","['13', '26', '29', '39', '42']",['42'],1,0
10002,5ef8455bbc5fd30028bfc049,polishMiniLotto_3892,2.0,NORMAL,"1,10,16,17,25","['1', '10', '16', '17', '25']",[],0,0
10003,5ef8455bbc5fd30028bfc049,polishMiniLotto_3892,3.0,NORMAL,"8,17,19,25,37","['8', '17', '19', '25', '37']",['19'],1,0
10004,5ef8455bbc5fd30028bfc049,polishMiniLotto_3892,4.0,NORMAL,"1,10,15,19,37","['1', '10', '15', '19', '37']",['19'],1,0
10005,5ef8455bbc5fd30028bfc049,polishMiniLotto_3892,5.0,NORMAL,"3,11,18,21,38","['3', '11', '18', '21', '38']","['11', '21']",2,0
10006,5ef8455bbc5fd30028bfc049,polishMiniLotto_3892,6.0,NORMAL,"12,14,16,30,42","['12', '14', '16', '30', '42']",['42'],1,0
10007,5ef8455bbc5fd30028bfc049,polishMiniLotto_3892,7.0,NORMAL,"6,10,11,35,37","['6', '10', '11', '35', '37']",['11'],1,0
10008,5ef8455bbc5fd30028bfc049,polishMiniLotto_3892,8.0,NORMAL,"1,4,7,8,9","['1', '4', '7', '8', '9']",[],0,0
10009,5ef8455bbc5fd30028bfc049,polishMiniLotto_3892,9.0,NORMAL,"6,18,19,21,42","['6', '18', '19', '21', '42']","['19', '21', '42']",3,5
10010,5ef8455bbc5fd30028bfc049,polishMiniLotto_3892,10.0,NORMAL,"3,9,15,16,21","['3', '9', '15', '16', '21']",['21'],1,0
10011,5ef8455bbc5fd30028bfc049,polishMiniLotto_3892,11.0,NORMAL,"2,7,11,14,23","['2', '7', '11', '14', '23']",['11'],1,0
10012,5ef8455bbc5fd30028bfc049,polishMiniLotto_3892,12.0,NORMAL,"12,16,20,27,31","['12', '16', '20', '27', '31']",[],0,0
10013,5ef84565bc5fd30028bfc04d,polishMiniLotto_3892,1.0,NORMAL,"4,9,13,28,31","['4', '9', '13', '28', '31']",[],0,0
10014,5ef84567b0deeb0027354946,polishMiniLotto_3892,1.0,NORMAL,"4,18,29,31,33","['4', '18', '29', '31', '33']",['33'],1,0
10015,5ef84567b0deeb0027354946,polishMiniLotto_3892,2.0,NORMAL,"1,16,18,21,30","['1', '16', '18', '21', '30']",['21'],1,0
10016,5ef84567b0deeb0027354946,polishMiniLotto_3892,3.0,NORMAL,"6,9,35,36,38","['6', '9', '35', '36', '38']",[],0,0
10017,5ef84567b0deeb0027354946,polishMiniLotto_3892,4.0,NORMAL,"4,10,11,12,26","['4', '10', '11', '12', '26']",['11'],1,0
10018,5ef84567b0deeb0027354946,polishMiniLotto_3892,5.0,NORMAL,"5,22,30,36,37","['5', '22', '30', '36', '37']",[],0,0
10019,5ef84567b0deeb0027354946,polishMiniLotto_3892,6.0,NORMAL,"9,13,22,33,34","['9', '13', '22', '33', '34']",['33'],1,0
10020,5ef84567b0deeb0027354946,polishMiniLotto_3892,7.0,NORMAL,"7,9,14,23,41","['7', '9', '14', '23', '41']",[],0,0
10021,5ef84567b0deeb0027354946,polishMiniLotto_3892,8.0,NORMAL,"23,24,29,37,42","['23', '24', '29', '37', '42']",['42'],1,0
10022,5ef84567b0deeb0027354946,polishMiniLotto_3892,9.0,NORMAL,"7,11,35,38,41","['7', '11', '35', '38', '41']",['11'],1,0
10023,5ef84567b0deeb0027354946,polishMiniLotto_3892,10.0,NORMAL,"1,15,16,33,35","['1', '15', '16', '33', '35']",['33'],1,0
10024,5ef84567b0deeb0027354946,polishMiniLotto_3892,11.0,NORMAL,"4,9,10,11,23","['4', '9', '10', '11', '23']",['11'],1,0
10025,5ef84567b0deeb0027354946,polishMiniLotto_3892,12.0,NORMAL,"4,14,17,26,40","['4', '14', '17', '26', '40']",[],0,0
10026,5ef845ab68f302002cdddb46,polishMiniLotto_3892,1.0,NORMAL,"11,19,22,29,35","['11', '19', '22', '29', '35']","['11', '19']",2,0
10027,5ef845ab68f302002cdddb46,polishMiniLotto_3892,2.0,NORMAL,"1,16,17,35,40","['1', '16', '17', '35', '40']",[],0,0
10028,5ef845ab68f302002cdddb46,polishMiniLotto_3892,3.0,NORMAL,"9,12,16,23,39","['9', '12', '16', '23', '39']",[],0,0
10029,5ef845ab68f302002cdddb46,polishMiniLotto_3892,4.0,NORMAL,"2,12,20,21,41","['2', '12', '20', '21', '41']",['21'],1,0
10030,5ef845ab68f302002cdddb46,polishMiniLotto_3892,5.0,NORMAL,"8,9,10,16,32","['8', '9', '10', '16', '32']",[],0,0
10031,5ef845ab68f302002cdddb46,polishMiniLotto_3892,6.0,NORMAL,"6,25,29,38,41","['6', '25', '29', '38', '41']",[],0,0
10032,5ef845ab68f302002cdddb46,polishMiniLotto_3892,7.0,NORMAL,"8,11,16,21,34","['8', '11', '16', '21', '34']","['11', '21']",2,0
10033,5ef845ab68f302002cdddb46,polishMiniLotto_3892,8.0,NORMAL,"16,17,32,36,42","['16', '17', '32', '36', '42']",['42'],1,0
10034,5ef845acc5d9eb002705c2cc,polishMiniLotto_3892,1.0,NORMAL,"2,5,16,18,32","['2', '5', '16', '18', '32']",[],0,0
10035,5ef845b0a42719002d706bdf,polishMiniLotto_3892,1.0,NORMAL,"4,15,19,27,42","['4', '15', '19', '27', '42']","['19', '42']",2,0
10036,5ef845b0a42719002d706bdf,polishMiniLotto_3892,2.0,NORMAL,"12,15,19,26,36","['12', '15', '19', '26', '36']",['19'],1,0
10037,5ef845b0a42719002d706bdf,polishMiniLotto_3892,3.0,NORMAL,"5,10,20,26,35","['5', '10', '20', '26', '35']",[],0,0
10038,5ef845b0a42719002d706bdf,polishMiniLotto_3892,4.0,NORMAL,"5,8,33,37,42","['5', '8', '33', '37', '42']","['33', '42']",2,0
10039,5ef845b0a42719002d706bdf,polishMiniLotto_3892,5.0,NORMAL,"1,15,25,29,33","['1', '15', '25', '29', '33']",['33'],1,0
10040,5ef845b0a42719002d706bdf,polishMiniLotto_3892,6.0,NORMAL,"9,30,31,35,38","['9', '30', '31', '35', '38']",[],0,0
10041,5ef845b0a42719002d706bdf,polishMiniLotto_3892,7.0,NORMAL,"29,30,32,35,37","['29', '30', '32', '35', '37']",[],0,0
10042,5ef845b0a42719002d706bdf,polishMiniLotto_3892,8.0,NORMAL,"8,9,12,16,39","['8', '9', '12', '16', '39']",[],0,0
10043,5ef845b0a42719002d706bdf,polishMiniLotto_3892,9.0,NORMAL,"10,21,33,40,42","['10', '21', '33', '40', '42']","['21', '33', '42']",3,5
10044,5ef845b0a42719002d706bdf,polishMiniLotto_3892,10.0,NORMAL,"1,4,6,7,39","['1', '4', '6', '7', '39']",[],0,0
10045,5ef845b0a42719002d706bdf,polishMiniLotto_3892,11.0,NORMAL,"10,11,12,33,37","['10', '11', '12', '33', '37']","['11', '33']",2,0
10046,5ef845b0a42719002d706bdf,polishMiniLotto_3892,12.0,NORMAL,"10,23,25,32,40","['10', '23', '25', '32', '40']",[],0,0
10047,5ef845b1b9cdfe002c47865b,polishMiniLotto_3892,1.0,NORMAL,"3,4,21,22,30","['3', '4', '21', '22', '30']",['21'],1,0
10048,5ef845bd223ea4002c608b36,polishMiniLotto_3892,1.0,NORMAL,"4,17,20,21,30","['4', '17', '20', '21', '30']",['21'],1,0
10049,5ef845bd223ea4002c608b36,polishMiniLotto_3892,2.0,NORMAL,"2,5,16,28,31","['2', '5', '16', '28', '31']",[],0,0
10050,5ef845bd223ea4002c608b36,polishMiniLotto_3892,3.0,NORMAL,"5,19,21,35,42","['5', '19', '21', '35', '42']","['19', '21', '42']",3,5
10051,5ef845bd223ea4002c608b36,polishMiniLotto_3892,4.0,NORMAL,"8,19,25,34,39","['8', '19', '25', '34', '39']",['19'],1,0
10052,5ef845bd223ea4002c608b36,polishMiniLotto_3892,5.0,NORMAL,"1,19,29,31,35","['1', '19', '29', '31', '35']",['19'],1,0
10053,5ef845bd223ea4002c608b36,polishMiniLotto_3892,6.0,NORMAL,"4,12,14,15,19","['4', '12', '14', '15', '19']",['19'],1,0
10054,5ef845c7c5d9eb002705c2d4,polishMiniLotto_3892,1.0,NORMAL,"2,5,9,11,13","['2', '5', '9', '11', '13']",['11'],1,0
10055,5ef845c7c5d9eb002705c2d4,polishMiniLotto_3892,2.0,NORMAL,"2,5,8,14,27","['2', '5', '8', '14', '27']",[],0,0
10056,5ef845c7c5d9eb002705c2d4,polishMiniLotto_3892,3.0,NORMAL,"8,13,22,38,42","['8', '13', '22', '38', '42']",['42'],1,0
10057,5ef845c7c5d9eb002705c2d4,polishMiniLotto_3892,4.0,NORMAL,"5,9,23,34,41","['5', '9', '23', '34', '41']",[],0,0
10058,5ef845cbbc5fd30028bfc05f,polishMiniLotto_3892,1.0,NORMAL,"8,11,22,33,37","['8', '11', '22', '33', '37']","['11', '33']",2,0
10059,5ef845cbbc5fd30028bfc05f,polishMiniLotto_3892,2.0,NORMAL,"4,8,21,33,40","['4', '8', '21', '33', '40']","['21', '33']",2,0
10060,5ef845d3163c15002736e193,polishMiniLotto_3892,1.0,NORMAL,"2,7,15,39,40","['2', '7', '15', '39', '40']",[],0,0
10061,5ef845d9bc5fd30028bfc068,polishMiniLotto_3892,1.0,NORMAL,"6,14,22,34,38","['6', '14', '22', '34', '38']",[],0,0
10062,5ef8461cb0deeb0027354964,polishMiniLotto_3892,1.0,NORMAL,"3,17,28,37,42","['3', '17', '28', '37', '42']",['42'],1,0
10063,5ef8461cc5d9eb002705c2e9,polishMiniLotto_3892,1.0,NORMAL,"4,17,23,32,39","['4', '17', '23', '32', '39']",[],0,0
