,tickets_id,drawing_id,line_id,bet_type,numbers,numbers_list
13700,5ef886f528be7f002ce19081,polishMiniLotto_3892,2.0,NORMAL,"6,12,36,37,41","['6', '12', '36', '37', '41']"
13701,5ef886f528be7f002ce19081,polishMiniLotto_3892,3.0,NORMAL,"5,7,13,21,38","['5', '7', '13', '21', '38']"
13702,5ef886f528be7f002ce19081,polishMiniLotto_3892,4.0,NORMAL,"3,19,28,30,38","['3', '19', '28', '30', '38']"
13703,5ef886f528be7f002ce19081,polishMiniLotto_3892,5.0,NORMAL,"9,11,27,29,30","['9', '11', '27', '29', '30']"
13704,5ef886f528be7f002ce19081,polishMiniLotto_3892,6.0,NORMAL,"8,22,32,39,41","['8', '22', '32', '39', '41']"
13705,5ef886f528be7f002ce19081,polishMiniLotto_3892,7.0,NORMAL,"1,20,28,34,39","['1', '20', '28', '34', '39']"
13706,5ef886f528be7f002ce19081,polishMiniLotto_3892,8.0,NORMAL,"4,5,10,23,25","['4', '5', '10', '23', '25']"
13707,5ef886f528be7f002ce19081,polishMiniLotto_3892,9.0,NORMAL,"3,6,18,25,34","['3', '6', '18', '25', '34']"
13708,5ef886f528be7f002ce19081,polishMiniLotto_3892,10.0,NORMAL,"1,8,23,30,38","['1', '8', '23', '30', '38']"
13709,5ef886f528be7f002ce19081,polishMiniLotto_3892,11.0,NORMAL,"5,11,26,36,39","['5', '11', '26', '36', '39']"
13710,5ef886f528be7f002ce19081,polishMiniLotto_3892,12.0,NORMAL,"7,9,20,24,29","['7', '9', '20', '24', '29']"
13711,5ef8871168f302002cde20fc,polishMiniLotto_3892,1.0,NORMAL,"2,6,7,8,19","['2', '6', '7', '8', '19']"
13712,5ef8874afd324f002ca906e8,polishMiniLotto_3892,1.0,NORMAL,"7,19,25,31,35","['7', '19', '25', '31', '35']"
13713,5ef8876fb16f67002c5dba74,polishMiniLotto_3892,1.0,NORMAL,"1,11,14,27,30","['1', '11', '14', '27', '30']"
13714,5ef8876fb16f67002c5dba74,polishMiniLotto_3892,2.0,NORMAL,"8,26,34,36,39","['8', '26', '34', '36', '39']"
13715,5ef8876fb16f67002c5dba74,polishMiniLotto_3892,3.0,NORMAL,"10,27,28,34,38","['10', '27', '28', '34', '38']"
13716,5ef8876fb16f67002c5dba74,polishMiniLotto_3892,4.0,NORMAL,"17,18,19,30,38","['17', '18', '19', '30', '38']"
13717,5ef8876fb16f67002c5dba74,polishMiniLotto_3892,5.0,NORMAL,"5,11,28,36,40","['5', '11', '28', '36', '40']"
13718,5ef8876fb16f67002c5dba74,polishMiniLotto_3892,6.0,NORMAL,"2,5,9,22,41","['2', '5', '9', '22', '41']"
13719,5ef8876fb16f67002c5dba74,polishMiniLotto_3892,7.0,NORMAL,"5,11,22,26,33","['5', '11', '22', '26', '33']"
13720,5ef8876fb16f67002c5dba74,polishMiniLotto_3892,8.0,NORMAL,"1,5,6,34,42","['1', '5', '6', '34', '42']"
13721,5ef8876fb16f67002c5dba74,polishMiniLotto_3892,9.0,NORMAL,"4,10,17,31,37","['4', '10', '17', '31', '37']"
13722,5ef8876fb16f67002c5dba74,polishMiniLotto_3892,10.0,NORMAL,"1,16,28,37,42","['1', '16', '28', '37', '42']"
13723,5ef8876fb16f67002c5dba74,polishMiniLotto_3892,11.0,NORMAL,"7,9,20,24,28","['7', '9', '20', '24', '28']"
13724,5ef8876fb16f67002c5dba74,polishMiniLotto_3892,12.0,NORMAL,"1,15,21,28,31","['1', '15', '21', '28', '31']"
13725,5ef8877fde17d9002c030008,polishMiniLotto_3892,1.0,NORMAL,"11,29,34,35,37","['11', '29', '34', '35', '37']"
13726,5ef8878dd4b758002c5ae05e,polishMiniLotto_3892,1.0,NORMAL,"4,14,16,24,32","['4', '14', '16', '24', '32']"
13727,5ef887cdc5d9eb002705dbfc,polishMiniLotto_3892,1.0,NORMAL,"4,8,9,11,36","['4', '8', '9', '11', '36']"
13728,5ef887d928be7f002ce19202,polishMiniLotto_3892,1.0,NORMAL,"8,27,30,34,42","['8', '27', '30', '34', '42']"
13729,5ef887d928be7f002ce19202,polishMiniLotto_3892,2.0,NORMAL,"6,9,18,19,37","['6', '9', '18', '19', '37']"
13730,5ef887d928be7f002ce19202,polishMiniLotto_3892,3.0,NORMAL,"11,16,22,28,33","['11', '16', '22', '28', '33']"
13731,5ef887d928be7f002ce19202,polishMiniLotto_3892,4.0,NORMAL,"1,8,20,39,42","['1', '8', '20', '39', '42']"
13732,5ef887d928be7f002ce19202,polishMiniLotto_3892,5.0,NORMAL,"11,17,25,28,37","['11', '17', '25', '28', '37']"
13733,5ef887d928be7f002ce19202,polishMiniLotto_3892,6.0,NORMAL,"2,22,31,36,40","['2', '22', '31', '36', '40']"
13734,5ef887d928be7f002ce19202,polishMiniLotto_3892,7.0,NORMAL,"1,4,15,33,38","['1', '4', '15', '33', '38']"
13735,5ef887d928be7f002ce19202,polishMiniLotto_3892,8.0,NORMAL,"3,25,33,38,40","['3', '25', '33', '38', '40']"
13736,5ef887d928be7f002ce19202,polishMiniLotto_3892,9.0,NORMAL,"36,38,39,41,42","['36', '38', '39', '41', '42']"
13737,5ef887d928be7f002ce19202,polishMiniLotto_3892,10.0,NORMAL,"17,29,32,33,37","['17', '29', '32', '33', '37']"
13738,5ef887d928be7f002ce19202,polishMiniLotto_3892,11.0,NORMAL,"1,3,4,6,7","['1', '3', '4', '6', '7']"
13739,5ef887d928be7f002ce19202,polishMiniLotto_3892,12.0,NORMAL,"6,10,22,36,42","['6', '10', '22', '36', '42']"
13740,5ef8885b28be7f002ce192a1,polishMiniLotto_3892,1.0,NORMAL,"10,14,22,29,33","['10', '14', '22', '29', '33']"
13741,5ef8885b28be7f002ce192a1,polishMiniLotto_3892,2.0,NORMAL,"4,7,10,21,40","['4', '7', '10', '21', '40']"
13742,5ef8885b28be7f002ce192a1,polishMiniLotto_3892,3.0,NORMAL,"2,27,28,32,35","['2', '27', '28', '32', '35']"
13743,5ef8886a28be7f002ce192ba,polishMiniLotto_3892,1.0,NORMAL,"5,9,17,25,30","['5', '9', '17', '25', '30']"
13744,5ef8886a28be7f002ce192ba,polishMiniLotto_3892,2.0,NORMAL,"4,13,15,38,42","['4', '13', '15', '38', '42']"
13745,5ef8886a28be7f002ce192ba,polishMiniLotto_3892,3.0,NORMAL,"1,7,20,23,33","['1', '7', '20', '23', '33']"
13746,5ef8886a28be7f002ce192ba,polishMiniLotto_3892,4.0,NORMAL,"2,4,9,15,38","['2', '4', '9', '15', '38']"
13747,5ef8886d89dd2a002c128b72,polishMiniLotto_3892,1.0,NORMAL,"8,15,22,34,41","['8', '15', '22', '34', '41']"
13748,5ef8888d163c15002736fabb,polishMiniLotto_3892,1.0,NORMAL,"10,18,22,40,42","['10', '18', '22', '40', '42']"
13749,5ef88902bc5fd30028bfda71,polishMiniLotto_3892,1.0,NORMAL,"7,23,29,30,34","['7', '23', '29', '30', '34']"
13750,5ef88902bc5fd30028bfda71,polishMiniLotto_3892,2.0,NORMAL,"1,16,23,34,41","['1', '16', '23', '34', '41']"
13751,5ef88916b0deeb0027356366,polishMiniLotto_3892,1.0,NORMAL,"3,6,26,31,38","['3', '6', '26', '31', '38']"
13752,5ef88916b0deeb0027356366,polishMiniLotto_3892,2.0,NORMAL,"6,26,31,38,42","['6', '26', '31', '38', '42']"
13753,5ef88916b0deeb0027356366,polishMiniLotto_3892,3.0,NORMAL,"3,12,19,39,42","['3', '12', '19', '39', '42']"
13754,5ef88916b0deeb0027356366,polishMiniLotto_3892,4.0,NORMAL,"7,10,22,28,35","['7', '10', '22', '28', '35']"
13755,5ef88916b0deeb0027356366,polishMiniLotto_3892,5.0,NORMAL,"5,20,33,40,42","['5', '20', '33', '40', '42']"
13756,5ef88916b0deeb0027356366,polishMiniLotto_3892,6.0,NORMAL,"4,5,20,27,41","['4', '5', '20', '27', '41']"
13757,5ef88916b0deeb0027356366,polishMiniLotto_3892,7.0,NORMAL,"2,7,11,13,26","['2', '7', '11', '13', '26']"
13758,5ef88916b0deeb0027356366,polishMiniLotto_3892,8.0,NORMAL,"15,18,25,31,41","['15', '18', '25', '31', '41']"
13759,5ef88916b0deeb0027356366,polishMiniLotto_3892,9.0,NORMAL,"10,14,18,33,40","['10', '14', '18', '33', '40']"
13760,5ef88916b0deeb0027356366,polishMiniLotto_3892,10.0,NORMAL,"12,18,20,25,36","['12', '18', '20', '25', '36']"
13761,5ef88916b0deeb0027356366,polishMiniLotto_3892,11.0,NORMAL,"1,2,5,7,8","['1', '2', '5', '7', '8']"
13762,5ef88916b0deeb0027356366,polishMiniLotto_3892,12.0,NORMAL,"4,6,7,18,29","['4', '6', '7', '18', '29']"
13763,5ef88921163c15002736fad3,polishMiniLotto_3892,1.0,NORMAL,"9,11,25,35,41","['9', '11', '25', '35', '41']"
13764,5ef88921163c15002736fad3,polishMiniLotto_3892,2.0,NORMAL,"4,16,28,31,40","['4', '16', '28', '31', '40']"
13765,5ef88921163c15002736fad3,polishMiniLotto_3892,3.0,NORMAL,"12,17,21,26,38","['12', '17', '21', '26', '38']"
13766,5ef88921163c15002736fad3,polishMiniLotto_3892,4.0,NORMAL,"1,12,23,28,32","['1', '12', '23', '28', '32']"
13767,5ef88921163c15002736fad3,polishMiniLotto_3892,5.0,NORMAL,"5,6,13,20,40","['5', '6', '13', '20', '40']"
13768,5ef88937b0deeb0027356372,polishMiniLotto_3892,1.0,NORMAL,"6,17,25,27,38","['6', '17', '25', '27', '38']"
13769,5ef88937e12e15002c6cd0bf,polishMiniLotto_3892,1.0,NORMAL,"5,7,12,14,23","['5', '7', '12', '14', '23']"
13770,5ef88937e12e15002c6cd0bf,polishMiniLotto_3892,2.0,NORMAL,"6,10,15,29,33","['6', '10', '15', '29', '33']"
13771,5ef88937e12e15002c6cd0bf,polishMiniLotto_3892,3.0,NORMAL,"4,8,15,16,42","['4', '8', '15', '16', '42']"
13772,5ef88967bc5fd30028bfdaa6,polishMiniLotto_3892,1.0,NORMAL,"4,11,33,37,38","['4', '11', '33', '37', '38']"
13773,5ef88967bc5fd30028bfdaa6,polishMiniLotto_3892,2.0,NORMAL,"8,11,25,30,36","['8', '11', '25', '30', '36']"
13774,5ef88982b16f67002c5dbd5a,polishMiniLotto_3892,1.0,NORMAL,"5,11,26,36,39","['5', '11', '26', '36', '39']"
13775,5ef88982b16f67002c5dbd5a,polishMiniLotto_3892,2.0,NORMAL,"8,22,32,39,41","['8', '22', '32', '39', '41']"
13776,5ef88982b16f67002c5dbd5a,polishMiniLotto_3892,3.0,NORMAL,"4,23,33,39,41","['4', '23', '33', '39', '41']"
13777,5ef88982b16f67002c5dbd5a,polishMiniLotto_3892,4.0,NORMAL,"2,9,19,30,39","['2', '9', '19', '30', '39']"
13778,5ef88982b16f67002c5dbd5a,polishMiniLotto_3892,5.0,NORMAL,"7,24,25,39,40","['7', '24', '25', '39', '40']"
13779,5ef88982b16f67002c5dbd5a,polishMiniLotto_3892,6.0,NORMAL,"1,28,29,35,39","['1', '28', '29', '35', '39']"
13780,5ef88982b16f67002c5dbd5a,polishMiniLotto_3892,7.0,NORMAL,"1,11,15,21,39","['1', '11', '15', '21', '39']"
13781,5ef88982b16f67002c5dbd5a,polishMiniLotto_3892,8.0,NORMAL,"2,18,28,30,39","['2', '18', '28', '30', '39']"
13782,5ef88982b16f67002c5dbd5a,polishMiniLotto_3892,9.0,NORMAL,"1,16,32,38,39","['1', '16', '32', '38', '39']"
13783,5ef88982b16f67002c5dbd5a,polishMiniLotto_3892,10.0,NORMAL,"14,23,29,31,39","['14', '23', '29', '31', '39']"
13784,5ef88982b16f67002c5dbd5a,polishMiniLotto_3892,11.0,NORMAL,"4,13,22,26,39","['4', '13', '22', '26', '39']"
13785,5ef88982b16f67002c5dbd5a,polishMiniLotto_3892,12.0,NORMAL,"7,11,20,39,42","['7', '11', '20', '39', '42']"
13786,5ef889a7bc5fd30028bfdab2,polishMiniLotto_3892,1.0,NORMAL,"21,26,29,32,37","['21', '26', '29', '32', '37']"
13787,5ef889a7bc5fd30028bfdab2,polishMiniLotto_3892,2.0,NORMAL,"25,28,31,34,37","['25', '28', '31', '34', '37']"
13788,5ef889a7bc5fd30028bfdab2,polishMiniLotto_3892,3.0,NORMAL,"25,29,32,35,38","['25', '29', '32', '35', '38']"
13789,5ef889a7bc5fd30028bfdab2,polishMiniLotto_3892,4.0,NORMAL,"21,28,31,34,37","['21', '28', '31', '34', '37']"
13790,5ef889a7bc5fd30028bfdab2,polishMiniLotto_3892,5.0,NORMAL,"3,7,13,22,33","['3', '7', '13', '22', '33']"
13791,5ef889a7bc5fd30028bfdab2,polishMiniLotto_3892,6.0,NORMAL,"5,9,15,24,35","['5', '9', '15', '24', '35']"
13792,5ef889a7bc5fd30028bfdab2,polishMiniLotto_3892,7.0,NORMAL,"3,9,15,24,33","['3', '9', '15', '24', '33']"
13793,5ef889a7bc5fd30028bfdab2,polishMiniLotto_3892,8.0,NORMAL,"5,13,22,25,35","['5', '13', '22', '25', '35']"
13794,5ef88a02163c15002736fb06,polishMiniLotto_3892,1.0,NORMAL,"2,5,19,26,30","['2', '5', '19', '26', '30']"
13795,5ef88a02163c15002736fb06,polishMiniLotto_3892,2.0,NORMAL,"23,35,39,40,41","['23', '35', '39', '40', '41']"
13796,5ef88a02163c15002736fb06,polishMiniLotto_3892,3.0,NORMAL,"2,15,25,33,36","['2', '15', '25', '33', '36']"
13797,5ef88a02163c15002736fb06,polishMiniLotto_3892,4.0,NORMAL,"10,20,37,40,41","['10', '20', '37', '40', '41']"
13798,5ef88a02163c15002736fb06,polishMiniLotto_3892,5.0,NORMAL,"3,5,16,21,35","['3', '5', '16', '21', '35']"
13799,5ef88a02163c15002736fb06,polishMiniLotto_3892,6.0,NORMAL,"13,16,20,30,39","['13', '16', '20', '30', '39']"
13800,5ef88a02163c15002736fb06,polishMiniLotto_3892,7.0,NORMAL,"7,20,33,37,38","['7', '20', '33', '37', '38']"
13801,5ef88a02163c15002736fb06,polishMiniLotto_3892,8.0,NORMAL,"9,19,29,32,42","['9', '19', '29', '32', '42']"
13802,5ef88a02163c15002736fb06,polishMiniLotto_3892,9.0,NORMAL,"4,23,24,35,36","['4', '23', '24', '35', '36']"
13803,5ef88a02163c15002736fb06,polishMiniLotto_3892,10.0,NORMAL,"7,10,11,18,29","['7', '10', '11', '18', '29']"
13804,5ef88a02163c15002736fb06,polishMiniLotto_3892,11.0,NORMAL,"6,8,18,37,41","['6', '8', '18', '37', '41']"
13805,5ef88a02163c15002736fb06,polishMiniLotto_3892,12.0,NORMAL,"5,7,22,31,42","['5', '7', '22', '31', '42']"
13806,5ef88a13163c15002736fb0e,polishMiniLotto_3892,1.0,NORMAL,"1,8,17,27,35","['1', '8', '17', '27', '35']"
13807,5ef88a2abc5fd30028bfdace,polishMiniLotto_3892,1.0,NORMAL,"9,19,21,25,33","['9', '19', '21', '25', '33']"
13808,5ef88a2abc5fd30028bfdace,polishMiniLotto_3892,2.0,NORMAL,"6,10,13,16,35","['6', '10', '13', '16', '35']"
13809,5ef88a2abc5fd30028bfdace,polishMiniLotto_3892,3.0,NORMAL,"11,16,25,32,37","['11', '16', '25', '32', '37']"
13810,5ef88a2abc5fd30028bfdace,polishMiniLotto_3892,4.0,NORMAL,"21,26,30,36,42","['21', '26', '30', '36', '42']"
13811,5ef88a2abc5fd30028bfdace,polishMiniLotto_3892,5.0,NORMAL,"4,8,10,23,28","['4', '8', '10', '23', '28']"
13812,5ef88a2abc5fd30028bfdace,polishMiniLotto_3892,6.0,NORMAL,"4,22,28,30,41","['4', '22', '28', '30', '41']"
13813,5ef88a2abc5fd30028bfdace,polishMiniLotto_3892,7.0,NORMAL,"15,21,30,31,41","['15', '21', '30', '31', '41']"
13814,5ef88a2abc5fd30028bfdace,polishMiniLotto_3892,8.0,NORMAL,"9,17,34,35,36","['9', '17', '34', '35', '36']"
13815,5ef88a2abc5fd30028bfdace,polishMiniLotto_3892,9.0,NORMAL,"20,30,37,38,41","['20', '30', '37', '38', '41']"
13816,5ef88a2abc5fd30028bfdace,polishMiniLotto_3892,10.0,NORMAL,"11,12,15,17,22","['11', '12', '15', '17', '22']"
13817,5ef88a2abc5fd30028bfdace,polishMiniLotto_3892,11.0,NORMAL,"8,17,23,32,33","['8', '17', '23', '32', '33']"
13818,5ef88a2abc5fd30028bfdace,polishMiniLotto_3892,12.0,NORMAL,"29,31,32,36,40","['29', '31', '32', '36', '40']"
13819,5ef88a50163c15002736fb13,polishMiniLotto_3892,1.0,NORMAL,"10,18,24,28,40","['10', '18', '24', '28', '40']"
13820,5ef88abaa42719002d70b4d3,polishMiniLotto_3892,1.0,NORMAL,"6,20,23,28,37","['6', '20', '23', '28', '37']"
13821,5ef88ad1eaf7fe002c782012,polishMiniLotto_3892,1.0,NORMAL,"9,10,31,34,38","['9', '10', '31', '34', '38']"
13822,5ef88ad1eaf7fe002c782012,polishMiniLotto_3892,2.0,NORMAL,"8,9,18,25,30","['8', '9', '18', '25', '30']"
13823,5ef88ad1eaf7fe002c782012,polishMiniLotto_3892,3.0,NORMAL,"4,5,6,18,34","['4', '5', '6', '18', '34']"
13824,5ef88ad1eaf7fe002c782012,polishMiniLotto_3892,4.0,NORMAL,"6,14,15,19,32","['6', '14', '15', '19', '32']"
13825,5ef88ad1eaf7fe002c782012,polishMiniLotto_3892,5.0,NORMAL,"2,4,14,21,29","['2', '4', '14', '21', '29']"
13826,5ef88ad1eaf7fe002c782012,polishMiniLotto_3892,6.0,NORMAL,"6,15,17,21,26","['6', '15', '17', '21', '26']"
13827,5ef88ad1eaf7fe002c782012,polishMiniLotto_3892,7.0,NORMAL,"1,5,13,24,28","['1', '5', '13', '24', '28']"
13828,5ef88ad1eaf7fe002c782012,polishMiniLotto_3892,8.0,NORMAL,"1,8,9,17,33","['1', '8', '9', '17', '33']"
13829,5ef88ad1eaf7fe002c782012,polishMiniLotto_3892,9.0,NORMAL,"3,18,20,22,27","['3', '18', '20', '22', '27']"
13830,5ef88ad1eaf7fe002c782012,polishMiniLotto_3892,10.0,NORMAL,"9,11,18,29,38","['9', '11', '18', '29', '38']"
13831,5ef88ad1eaf7fe002c782012,polishMiniLotto_3892,11.0,NORMAL,"7,11,12,14,35","['7', '11', '12', '14', '35']"
13832,5ef88ad1eaf7fe002c782012,polishMiniLotto_3892,12.0,NORMAL,"2,6,15,19,40","['2', '6', '15', '19', '40']"
13833,5ef88ad1eaf7fe002c782015,polishMiniLotto_3892,1.0,NORMAL,"1,8,18,22,31","['1', '8', '18', '22', '31']"
13834,5ef88ad1eaf7fe002c782015,polishMiniLotto_3892,2.0,NORMAL,"18,24,25,40,42","['18', '24', '25', '40', '42']"
13835,5ef88ad1eaf7fe002c782015,polishMiniLotto_3892,3.0,NORMAL,"4,14,20,23,27","['4', '14', '20', '23', '27']"
13836,5ef88ad1eaf7fe002c782015,polishMiniLotto_3892,4.0,NORMAL,"2,6,14,31,36","['2', '6', '14', '31', '36']"
13837,5ef88ad1eaf7fe002c782015,polishMiniLotto_3892,5.0,NORMAL,"8,19,20,27,35","['8', '19', '20', '27', '35']"
13838,5ef88ad1eaf7fe002c782015,polishMiniLotto_3892,6.0,NORMAL,"1,2,6,8,22","['1', '2', '6', '8', '22']"
13839,5ef88ad1eaf7fe002c782015,polishMiniLotto_3892,7.0,NORMAL,"1,11,20,24,33","['1', '11', '20', '24', '33']"
13840,5ef88ad1eaf7fe002c782015,polishMiniLotto_3892,8.0,NORMAL,"2,28,32,35,40","['2', '28', '32', '35', '40']"
13841,5ef88ad1eaf7fe002c782015,polishMiniLotto_3892,9.0,NORMAL,"1,3,23,30,34","['1', '3', '23', '30', '34']"
13842,5ef88ad1eaf7fe002c782015,polishMiniLotto_3892,10.0,NORMAL,"1,18,21,26,42","['1', '18', '21', '26', '42']"
13843,5ef88ad1eaf7fe002c782015,polishMiniLotto_3892,11.0,NORMAL,"1,3,10,14,22","['1', '3', '10', '14', '22']"
13844,5ef88ad1eaf7fe002c782015,polishMiniLotto_3892,12.0,NORMAL,"4,18,21,27,33","['4', '18', '21', '27', '33']"
13845,5ef88ad5867202002cd46536,polishMiniLotto_3892,1.0,NORMAL,"8,9,15,30,33","['8', '9', '15', '30', '33']"
13846,5ef88ad5867202002cd46536,polishMiniLotto_3892,2.0,NORMAL,"10,13,22,29,34","['10', '13', '22', '29', '34']"
13847,5ef88ad5867202002cd46536,polishMiniLotto_3892,3.0,NORMAL,"6,13,21,25,42","['6', '13', '21', '25', '42']"
13848,5ef88ad5867202002cd46536,polishMiniLotto_3892,4.0,NORMAL,"13,15,26,28,29","['13', '15', '26', '28', '29']"
13849,5ef88ad5867202002cd46536,polishMiniLotto_3892,5.0,NORMAL,"6,16,26,27,32","['6', '16', '26', '27', '32']"
13850,5ef88ad5867202002cd46536,polishMiniLotto_3892,6.0,NORMAL,"23,28,31,35,39","['23', '28', '31', '35', '39']"
13851,5ef88ad5eaf7fe002c78201a,polishMiniLotto_3892,1.0,NORMAL,"12,21,29,34,39","['12', '21', '29', '34', '39']"
13852,5ef88af5d4b758002c5ae44b,polishMiniLotto_3892,1.0,NORMAL,"6,11,16,17,26","['6', '11', '16', '17', '26']"
13853,5ef88b0368f302002cde2640,polishMiniLotto_3892,1.0,NORMAL,"6,10,11,13,39","['6', '10', '11', '13', '39']"
13854,5ef88b0368f302002cde2640,polishMiniLotto_3892,2.0,NORMAL,"2,3,12,23,40","['2', '3', '12', '23', '40']"
13855,5ef88b0368f302002cde2640,polishMiniLotto_3892,3.0,NORMAL,"3,9,17,25,28","['3', '9', '17', '25', '28']"
13856,5ef88b0368f302002cde2640,polishMiniLotto_3892,4.0,NORMAL,"5,12,18,24,28","['5', '12', '18', '24', '28']"
13857,5ef88b0368f302002cde2640,polishMiniLotto_3892,5.0,NORMAL,"14,20,35,37,40","['14', '20', '35', '37', '40']"
13858,5ef88b0368f302002cde2640,polishMiniLotto_3892,6.0,NORMAL,"1,4,7,21,34","['1', '4', '7', '21', '34']"
13859,5ef88b0368f302002cde2640,polishMiniLotto_3892,7.0,NORMAL,"6,13,24,26,27","['6', '13', '24', '26', '27']"
13860,5ef88b0368f302002cde2640,polishMiniLotto_3892,8.0,NORMAL,"2,6,19,24,37","['2', '6', '19', '24', '37']"
13861,5ef88b0368f302002cde2640,polishMiniLotto_3892,9.0,NORMAL,"2,4,9,19,30","['2', '4', '9', '19', '30']"
13862,5ef88b0368f302002cde2640,polishMiniLotto_3892,10.0,NORMAL,"3,5,14,16,32","['3', '5', '14', '16', '32']"
13863,5ef88b0368f302002cde2640,polishMiniLotto_3892,11.0,NORMAL,"5,15,21,31,38","['5', '15', '21', '31', '38']"
13864,5ef88b0368f302002cde2640,polishMiniLotto_3892,12.0,NORMAL,"16,18,28,29,33","['16', '18', '28', '29', '33']"
13865,5ef88b2eeb1858002c13ed4d,polishMiniLotto_3892,1.0,S1000,"2,6,7,11,13,16,26,28,36,39","['2', '6', '7', '11', '13', '16', '26', '28', '36', '39']"
13866,5ef88b2eeb1858002c13ed4d,polishMiniLotto_3892,2.0,S1000,"1,6,9,16,22,23,24,28,36,41","['1', '6', '9', '16', '22', '23', '24', '28', '36', '41']"
13867,5ef88b4868f302002cde26bc,polishMiniLotto_3892,1.0,NORMAL,"2,6,11,16,39","['2', '6', '11', '16', '39']"
13868,5ef88b4868f302002cde26bc,polishMiniLotto_3892,2.0,NORMAL,"6,7,10,20,25","['6', '7', '10', '20', '25']"
13869,5ef88b53311e0b002cfc73df,polishMiniLotto_3892,1.0,NORMAL,"2,5,14,30,38","['2', '5', '14', '30', '38']"
13870,5ef88b53311e0b002cfc73df,polishMiniLotto_3892,2.0,NORMAL,"8,11,12,16,25","['8', '11', '12', '16', '25']"
13871,5ef88b53311e0b002cfc73df,polishMiniLotto_3892,3.0,NORMAL,"2,3,11,14,41","['2', '3', '11', '14', '41']"
13872,5ef88b75ff8c96002c8a0330,polishMiniLotto_3892,1.0,NORMAL,"3,5,16,21,35","['3', '5', '16', '21', '35']"
13873,5ef88b75ff8c96002c8a0330,polishMiniLotto_3892,2.0,NORMAL,"1,10,34,39,42","['1', '10', '34', '39', '42']"
13874,5ef88b75ff8c96002c8a0330,polishMiniLotto_3892,3.0,NORMAL,"6,7,11,12,33","['6', '7', '11', '12', '33']"
13875,5ef88b75ff8c96002c8a0330,polishMiniLotto_3892,4.0,NORMAL,"14,17,21,23,28","['14', '17', '21', '23', '28']"
13876,5ef88b75ff8c96002c8a0330,polishMiniLotto_3892,5.0,NORMAL,"1,7,27,28,34","['1', '7', '27', '28', '34']"
13877,5ef88ba179d335002c2b0bcf,polishMiniLotto_3892,1.0,NORMAL,"23,28,31,35,39","['23', '28', '31', '35', '39']"
13878,5ef88ba179d335002c2b0bcf,polishMiniLotto_3892,2.0,NORMAL,"2,15,25,33,36","['2', '15', '25', '33', '36']"
13879,5ef88ba179d335002c2b0bcf,polishMiniLotto_3892,3.0,NORMAL,"2,18,28,30,39","['2', '18', '28', '30', '39']"
13880,5ef88ba179d335002c2b0bcf,polishMiniLotto_3892,4.0,NORMAL,"4,23,24,35,36","['4', '23', '24', '35', '36']"
13881,5ef88ba179d335002c2b0bcf,polishMiniLotto_3892,5.0,NORMAL,"20,30,37,38,41","['20', '30', '37', '38', '41']"
13882,5ef88ba179d335002c2b0bcf,polishMiniLotto_3892,6.0,NORMAL,"2,8,25,27,40","['2', '8', '25', '27', '40']"
13883,5ef88bc489dd2a002c128f7b,polishMiniLotto_3892,1.0,NORMAL,"11,16,26,28,36","['11', '16', '26', '28', '36']"
13884,5ef88bc489dd2a002c128f7b,polishMiniLotto_3892,2.0,NORMAL,"18,24,25,40,42","['18', '24', '25', '40', '42']"
13885,5ef88bc489dd2a002c128f7b,polishMiniLotto_3892,3.0,NORMAL,"8,19,20,27,35","['8', '19', '20', '27', '35']"
13886,5ef88bc489dd2a002c128f7b,polishMiniLotto_3892,4.0,NORMAL,"7,11,12,14,35","['7', '11', '12', '14', '35']"
13887,5ef88bc489dd2a002c128f7b,polishMiniLotto_3892,5.0,NORMAL,"4,13,22,26,39","['4', '13', '22', '26', '39']"
13888,5ef88bc489dd2a002c128f7b,polishMiniLotto_3892,6.0,NORMAL,"2,9,19,30,39","['2', '9', '19', '30', '39']"
13889,5ef88bc489dd2a002c128f7b,polishMiniLotto_3892,7.0,NORMAL,"6,20,23,28,37","['6', '20', '23', '28', '37']"
13890,5ef88bc489dd2a002c128f7b,polishMiniLotto_3892,8.0,NORMAL,"21,26,30,36,42","['21', '26', '30', '36', '42']"
13891,5ef88bc489dd2a002c128f7b,polishMiniLotto_3892,9.0,NORMAL,"1,2,6,8,22","['1', '2', '6', '8', '22']"
13892,5ef88bc489dd2a002c128f7b,polishMiniLotto_3892,10.0,NORMAL,"1,11,20,24,33","['1', '11', '20', '24', '33']"
13893,5ef88bc489dd2a002c128f7b,polishMiniLotto_3892,11.0,NORMAL,"5,7,22,31,42","['5', '7', '22', '31', '42']"
13894,5ef88bc489dd2a002c128f7b,polishMiniLotto_3892,12.0,NORMAL,"3,18,20,22,27","['3', '18', '20', '22', '27']"
13895,5ef88bc4b0deeb00273563ee,polishMiniLotto_3892,1.0,NORMAL,"3,4,26,36,40","['3', '4', '26', '36', '40']"
13896,5ef88bc4b0deeb00273563ee,polishMiniLotto_3892,2.0,NORMAL,"9,16,28,31,39","['9', '16', '28', '31', '39']"
13897,5ef88bc4eaf7fe002c78210e,polishMiniLotto_3892,1.0,NORMAL,"3,4,8,16,19","['3', '4', '8', '16', '19']"
13898,5ef88bc4eaf7fe002c78210e,polishMiniLotto_3892,2.0,NORMAL,"3,32,35,38,39","['3', '32', '35', '38', '39']"
